member_id,membership_status,membership_date,membership_plan,membership_fee,gender,age_group,state,referral_source
8723,upgrade,2022-09-01,MAX,119,Female,35-44,Lagos,Organic Search
8724,new,2022-11-01,BASIC,53,Male,18-24,Abuja,Unknown
8725,new,2022-01-01,PRO,85,Male,25-34,Lagos,Paid Search
8725,downgrade,2022-06-01,BASIC,53,Male,25-34,Lagos,Paid Search
8726,new,2022-01-01,BASIC,53,Male,45-54,Lagos,Facebook
8727,new,2021-11-01,BASIC,43,Male,35-44,Portharcourt,Facebook
8727,upgrade,2022-03-01,PRO,85,Male,35-44,Portharcourt,Facebook
8728,new,2022-11-01,BASIC,53,Female,18-24,Enugu,Paid Search
8729,new,2020-08-01,BASIC,33,Male,18-24,Portharcourt,Facebook
8729,upgrade,2020-11-01,PRO,65,Male,18-24,Portharcourt,Facebook
8729,churn,2021-06-01,BASIC,43,Male,18-24,Portharcourt,Facebook
8730,new,2020-10-01,PRO,65,Female,25-34,Abuja,Google Ads
8730,downgrade,2021-12-01,BASIC,43,Female,25-34,Abuja,Google Ads
8731,new,2022-04-01,BASIC,53,Male,25-34,Abuja,Unknown
8731,upgrade,2022-08-01,PRO,85,Male,25-34,Abuja,Unknown
8731,churn,2022-08-01,BASIC,53,Male,25-34,Abuja,Unknown
8732,new,2020-08-01,PRO,65,Male,25-34,Abuja,Google Ads
8732,churn,2020-12-01,PRO,65,Male,25-34,Abuja,Google Ads
8733,new,2021-04-01,PRO,75,Male,25-34,Enugu,Google Ads
8733,downgrade,2021-05-01,BASIC,43,Male,25-34,Enugu,Google Ads
8734,new,2020-08-01,BASIC,33,Female,45-54,Enugu,Google Ads
8734,upgrade,2021-01-01,PRO,75,Female,45-54,Enugu,Google Ads
8735,new,2020-07-01,BASIC,33,Male,35-44,Lagos,Tv
8735,upgrade,2020-12-01,MAX,99,Male,35-44,Lagos,Tv
8735,churn,2020-12-01,BASIC,33,Male,35-44,Lagos,Tv
8736,new,2021-09-01,PRO,75,Male,45-54,Lagos,Organic Search
8736,downgrade,2022-01-01,BASIC,53,Male,45-54,Lagos,Organic Search
8737,new,2021-03-01,MAX,109,Other,45-54,Enugu,Facebook
8737,downgrade,2022-04-01,PRO,85,Other,45-54,Enugu,Facebook
8738,new,2021-12-01,BASIC,43,Female,18-24,Enugu,Facebook
8739,new,2021-02-01,PRO,75,Male,55-65,Abuja,Unknown
8739,downgrade,2021-06-01,BASIC,43,Male,55-65,Abuja,Unknown
8739,churn,2021-10-01,BASIC,43,Male,55-65,Abuja,Unknown
8740,new,2020-06-01,PRO,65,Male,35-44,Abuja,Google Ads
8740,upgrade,2021-10-01,MAX,109,Male,35-44,Abuja,Google Ads
8740,churn,2022-06-01,MAX,119,Male,35-44,Abuja,Google Ads
8741,new,2021-08-01,BASIC,43,Female,55-65,Portharcourt,Bing
8741,churn,2022-06-01,BASIC,53,Female,55-65,Portharcourt,Bing
8742,new,2022-06-01,PRO,85,Male,35-44,Lagos,Facebook
8742,downgrade,2022-09-01,BASIC,53,Male,35-44,Lagos,Facebook
8743,new,2021-03-01,BASIC,43,Female,55-65,Abuja,Google Ads
8743,churn,2021-08-01,BASIC,43,Female,55-65,Abuja,Google Ads
8744,new,2021-11-01,BASIC,43,Male,45-54,Abuja,Unknown
8744,upgrade,2022-04-01,PRO,85,Male,45-54,Abuja,Unknown
8745,new,2022-05-01,BASIC,53,Male,25-34,Abuja,Paid Search
8746,new,2020-02-01,BASIC,33,Female,35-44,Lagos,Facebook
8747,new,2020-01-01,PRO,65,Female,45-54,Portharcourt,Organic Search
8747,upgrade,2021-07-01,MAX,109,Female,45-54,Portharcourt,Organic Search
8748,new,2020-08-01,BASIC,33,Female,25-34,Portharcourt,Facebook
8748,churn,2021-03-01,BASIC,43,Female,25-34,Portharcourt,Facebook
8749,new,2020-04-01,MAX,99,Male,35-44,Enugu,Google Ads
8749,downgrade,2020-07-01,BASIC,33,Male,35-44,Enugu,Google Ads
8750,new,2022-12-01,BASIC,53,Male,55-65,Abuja,Facebook
8751,new,2022-12-01,MAX,119,Male,55-65,Lagos,Bing
8752,new,2022-12-01,BASIC,53,Female,35-44,Lagos,Google Ads
8753,new,2022-09-01,BASIC,53,Female,18-24,Lagos,Facebook
8754,new,2021-01-01,PRO,75,Female,18-24,Enugu,Facebook
8754,upgrade,2022-04-01,MAX,119,Female,18-24,Enugu,Facebook
8755,new,2021-05-01,MAX,109,Male,25-34,Abuja,Facebook
8756,new,2022-01-01,BASIC,53,Female,18-24,Enugu,Facebook
8757,new,2020-05-01,BASIC,33,Male,18-24,Lagos,Facebook
8757,upgrade,2021-12-01,MAX,109,Male,18-24,Lagos,Facebook
8758,new,2020-12-01,PRO,65,Male,45-54,Abuja,Facebook
8758,upgrade,2021-07-01,MAX,109,Male,45-54,Abuja,Facebook
8758,churn,2022-02-01,MAX,119,Male,45-54,Abuja,Facebook
8759,new,2020-05-01,BASIC,33,Other,55-65,Lagos,Facebook
8759,churn,2021-06-01,BASIC,43,Other,55-65,Lagos,Facebook
8760,new,2020-04-01,BASIC,33,Female,55-65,Lagos,Facebook
8761,new,2021-09-01,PRO,75,Female,55-65,Abuja,Organic Search
8761,upgrade,2022-05-01,MAX,119,Female,55-65,Abuja,Organic Search
8762,new,2020-03-01,PRO,65,Female,35-44,Lagos,Facebook
8762,churn,2020-11-01,PRO,65,Female,35-44,Lagos,Facebook
8763,new,2021-10-01,PRO,75,Female,18-24,Lagos,Facebook
8763,churn,2022-09-01,PRO,85,Female,18-24,Lagos,Facebook
8764,new,2022-07-01,PRO,85,Male,35-44,Lagos,Facebook
8765,new,2021-10-01,MAX,109,Female,25-34,Lagos,Google Ads
8766,new,2021-10-01,BASIC,43,Female,35-44,Portharcourt,Google Ads
8766,churn,2022-03-01,BASIC,53,Female,35-44,Portharcourt,Google Ads
8767,new,2020-08-01,BASIC,33,Female,35-44,Lagos,Facebook
8767,churn,2021-09-01,BASIC,43,Female,35-44,Lagos,Facebook
8768,new,2021-02-01,MAX,109,Female,25-34,Lagos,Unknown
8768,downgrade,2022-07-01,PRO,85,Female,25-34,Lagos,Unknown
8769,new,2021-01-01,BASIC,43,Male,18-24,Abuja,Facebook
8769,churn,2021-10-01,BASIC,43,Male,18-24,Abuja,Facebook
8770,new,2021-09-01,PRO,75,Male,25-34,Enugu,Unknown
8770,downgrade,2022-09-01,BASIC,53,Male,25-34,Enugu,Unknown
8771,new,2022-02-01,MAX,119,Other,45-54,Lagos,Organic Search
8772,new,2022-11-01,PRO,85,Male,55-65,Lagos,Organic Search
8773,new,2020-09-01,PRO,65,Male,45-54,Enugu,Google Ads
8773,upgrade,2021-04-01,MAX,109,Male,45-54,Enugu,Google Ads
8774,new,2020-11-01,BASIC,33,Male,35-44,Abuja,Google Ads
8774,churn,2021-10-01,BASIC,43,Male,35-44,Abuja,Google Ads
8775,new,2021-06-01,BASIC,43,Male,25-34,Lagos,Google Ads
8775,churn,2021-09-01,BASIC,43,Male,25-34,Lagos,Google Ads
8776,new,2020-09-01,PRO,65,Male,45-54,Portharcourt,Google Ads
8776,downgrade,2021-01-01,BASIC,43,Male,45-54,Portharcourt,Google Ads
8777,new,2021-08-01,BASIC,43,Other,18-24,Enugu,Facebook
8778,new,2021-03-01,PRO,75,Male,45-54,Abuja,Google Ads
8778,churn,2021-06-01,PRO,75,Male,45-54,Abuja,Google Ads
8778,upgrade,2021-09-01,MAX,109,Male,45-54,Abuja,Google Ads
8778,churn,2021-09-01,PRO,75,Male,45-54,Abuja,Google Ads
8779,new,2022-04-01,BASIC,53,Female,55-65,Enugu,Google Ads
8780,new,2021-05-01,MAX,109,Female,35-44,Enugu,Facebook
8780,downgrade,2022-03-01,PRO,85,Female,35-44,Enugu,Facebook
8781,new,2020-02-01,MAX,99,Female,18-24,Enugu,Organic Search
8781,downgrade,2021-10-01,BASIC,43,Female,18-24,Enugu,Organic Search
8782,new,2021-06-01,PRO,75,Male,18-24,Enugu,Organic Search
8782,upgrade,2022-08-01,MAX,119,Male,18-24,Enugu,Organic Search
8783,new,2020-03-01,PRO,65,Other,18-24,Abuja,Google Ads
8783,upgrade,2021-06-01,MAX,109,Other,18-24,Abuja,Google Ads
8784,new,2021-07-01,PRO,75,Male,25-34,Portharcourt,Organic Search
8784,downgrade,2022-01-01,BASIC,53,Male,25-34,Portharcourt,Organic Search
8785,new,2021-05-01,PRO,75,Male,35-44,Lagos,Tv
8785,upgrade,2022-10-01,MAX,119,Male,35-44,Lagos,Tv
8786,new,2020-03-01,PRO,65,Male,35-44,Abuja,Tv
8786,downgrade,2020-11-01,BASIC,33,Male,35-44,Abuja,Tv
8787,new,2022-01-01,MAX,119,Female,25-34,Abuja,Facebook
8788,new,2020-12-01,PRO,65,Male,35-44,Lagos,Tv
8788,upgrade,2021-04-01,MAX,109,Male,35-44,Lagos,Tv
8789,new,2022-03-01,PRO,85,Female,35-44,Lagos,Organic Search
8790,new,2021-04-01,BASIC,43,Female,18-24,Lagos,Organic Search
8790,churn,2022-05-01,BASIC,53,Female,18-24,Lagos,Organic Search
8791,new,2022-07-01,BASIC,53,Female,18-24,Abuja,Google Ads
8792,new,2020-03-01,PRO,65,Male,35-44,Enugu,Facebook
8792,upgrade,2022-03-01,MAX,119,Male,35-44,Enugu,Facebook
8793,new,2022-12-01,PRO,85,Female,45-54,Lagos,Organic Search
8794,new,2020-03-01,BASIC,33,Male,25-34,Portharcourt,Paid Search
8794,upgrade,2020-11-01,MAX,99,Male,25-34,Portharcourt,Paid Search
8794,churn,2021-11-01,MAX,109,Male,25-34,Portharcourt,Paid Search
8795,new,2021-02-01,PRO,75,Female,18-24,Enugu,Paid Search
8795,downgrade,2022-07-01,BASIC,53,Female,18-24,Enugu,Paid Search
8796,new,2022-11-01,BASIC,53,Male,45-54,Lagos,Display
8797,new,2021-11-01,BASIC,43,Male,55-65,Lagos,Google Ads
8797,churn,2022-02-01,BASIC,53,Male,55-65,Lagos,Google Ads
8798,new,2020-03-01,MAX,99,Female,18-24,Enugu,Facebook
8798,downgrade,2021-02-01,PRO,75,Female,18-24,Enugu,Facebook
8799,new,2021-08-01,MAX,109,Female,55-65,Lagos,Google Ads
8799,downgrade,2021-09-01,PRO,75,Female,55-65,Lagos,Google Ads
8800,new,2021-03-01,BASIC,43,Female,18-24,Enugu,Google Ads
8801,new,2022-03-01,MAX,119,Other,18-24,Abuja,Facebook
8802,new,2022-11-01,MAX,119,Female,45-54,Portharcourt,Unknown
8803,new,2020-12-01,PRO,65,Male,25-34,Lagos,Organic Search
8803,downgrade,2022-06-01,BASIC,53,Male,25-34,Lagos,Organic Search
8804,new,2021-09-01,MAX,109,Male,18-24,Lagos,Facebook
8805,new,2020-04-01,BASIC,33,Female,45-54,Enugu,Google Ads
8806,new,2020-02-01,PRO,65,Female,25-34,Abuja,Google Ads
8806,churn,2020-09-01,PRO,65,Female,25-34,Abuja,Google Ads
8807,new,2020-06-01,MAX,99,Female,18-24,Abuja,Google Ads
8807,downgrade,2021-09-01,BASIC,43,Female,18-24,Abuja,Google Ads
8807,churn,2022-06-01,BASIC,53,Female,18-24,Abuja,Google Ads
8808,new,2022-08-01,PRO,85,Male,35-44,Lagos,Google Ads
8809,new,2022-01-01,PRO,85,Female,55-65,Portharcourt,Google Ads
8810,new,2020-07-01,MAX,99,Other,55-65,Lagos,Google Ads
8810,downgrade,2021-09-01,BASIC,43,Other,55-65,Lagos,Google Ads
8811,new,2022-07-01,MAX,119,Female,18-24,Enugu,Google Ads
8812,new,2021-05-01,BASIC,43,Female,55-65,Abuja,Google Ads
8813,new,2021-02-01,PRO,75,Male,25-34,Enugu,Facebook
8813,downgrade,2021-03-01,BASIC,43,Male,25-34,Enugu,Facebook
8814,new,2022-04-01,BASIC,53,Male,55-65,Lagos,Facebook
8815,new,2021-01-01,BASIC,43,Male,25-34,Enugu,Facebook
8816,new,2022-09-01,MAX,119,Male,35-44,Lagos,Google Ads
8817,new,2022-09-01,BASIC,53,Female,25-34,Lagos,Google Ads
8818,new,2020-05-01,PRO,65,Female,25-34,Lagos,Google Ads
8818,downgrade,2020-07-01,BASIC,33,Female,25-34,Lagos,Google Ads
8819,new,2022-04-01,MAX,119,Female,18-24,Abuja,Facebook
8819,downgrade,2022-10-01,BASIC,53,Female,18-24,Abuja,Facebook
8820,new,2022-06-01,BASIC,53,Male,35-44,Portharcourt,Google Ads
8821,new,2021-05-01,PRO,75,Male,45-54,Enugu,Google Ads
8821,downgrade,2022-02-01,BASIC,53,Male,45-54,Enugu,Google Ads
8822,new,2020-01-01,MAX,99,Female,35-44,Enugu,Organic Search
8822,downgrade,2021-02-01,BASIC,43,Female,35-44,Enugu,Organic Search
8823,new,2021-12-01,BASIC,43,Female,25-34,Abuja,Unknown
8824,new,2020-07-01,PRO,65,Female,25-34,Enugu,Facebook
8824,upgrade,2020-12-01,MAX,99,Female,25-34,Enugu,Facebook
8824,churn,2020-12-01,PRO,65,Female,25-34,Enugu,Facebook
8825,new,2020-02-01,BASIC,33,Female,55-65,Enugu,Paid Search
8825,upgrade,2020-09-01,MAX,99,Female,55-65,Enugu,Paid Search
8825,churn,2021-02-01,BASIC,43,Female,55-65,Enugu,Paid Search
8826,new,2021-01-01,MAX,109,Male,45-54,Enugu,Facebook
8826,downgrade,2021-06-01,PRO,75,Male,45-54,Enugu,Facebook
8827,new,2021-10-01,PRO,75,Male,45-54,Enugu,Google Ads
8827,downgrade,2022-07-01,BASIC,53,Male,45-54,Enugu,Google Ads
8828,new,2022-01-01,BASIC,53,Female,35-44,Enugu,Paid Search
8829,new,2020-11-01,MAX,99,Female,25-34,Abuja,Google Ads
8829,downgrade,2020-12-01,PRO,65,Female,25-34,Abuja,Google Ads
8830,new,2020-02-01,PRO,65,Male,55-65,Abuja,Google Ads
8830,upgrade,2021-12-01,MAX,109,Male,55-65,Abuja,Google Ads
8831,new,2021-08-01,BASIC,43,Male,35-44,Lagos,Facebook
8831,upgrade,2022-04-01,MAX,119,Male,35-44,Lagos,Facebook
8831,churn,2022-07-01,MAX,119,Male,35-44,Lagos,Facebook
8832,new,2020-03-01,MAX,99,Female,25-34,Lagos,Paid Search
8832,downgrade,2020-12-01,BASIC,33,Female,25-34,Lagos,Paid Search
8833,new,2020-01-01,BASIC,33,Male,18-24,Abuja,Google Ads
8834,new,2021-02-01,MAX,109,Male,55-65,Lagos,Google Ads
8834,downgrade,2022-04-01,BASIC,53,Male,55-65,Lagos,Google Ads
8835,new,2022-06-01,BASIC,53,Female,55-65,Lagos,Paid Search
8836,new,2021-12-01,BASIC,43,Female,35-44,Lagos,Google Ads
8837,new,2021-11-01,PRO,75,Female,35-44,Lagos,Tv
8838,new,2021-04-01,BASIC,43,Male,18-24,Enugu,Facebook
8838,upgrade,2021-10-01,MAX,109,Male,18-24,Enugu,Facebook
8839,new,2020-10-01,BASIC,33,Other,35-44,Portharcourt,Organic Search
8839,churn,2021-10-01,BASIC,43,Other,35-44,Portharcourt,Organic Search
8840,new,2022-09-01,PRO,85,Female,55-65,Lagos,Tv
8840,downgrade,2022-10-01,BASIC,53,Female,55-65,Lagos,Tv
8841,new,2020-03-01,MAX,99,Other,25-34,Lagos,Tv
8841,downgrade,2020-08-01,BASIC,33,Other,25-34,Lagos,Tv
8842,new,2021-11-01,PRO,75,Male,55-65,Portharcourt,Unknown
8842,downgrade,2022-04-01,BASIC,53,Male,55-65,Portharcourt,Unknown
8843,new,2022-02-01,PRO,85,Male,55-65,Enugu,Unknown
8843,downgrade,2022-11-01,BASIC,53,Male,55-65,Enugu,Unknown
8844,new,2021-04-01,MAX,109,Male,45-54,Portharcourt,Organic Search
8844,downgrade,2021-07-01,BASIC,43,Male,45-54,Portharcourt,Organic Search
8845,new,2020-08-01,PRO,65,Male,18-24,Lagos,Facebook
8845,downgrade,2021-08-01,BASIC,43,Male,18-24,Lagos,Facebook
8846,new,2021-03-01,BASIC,43,Female,18-24,Lagos,Facebook
8846,upgrade,2022-10-01,MAX,119,Female,18-24,Lagos,Facebook
8847,new,2020-08-01,PRO,65,Male,25-34,Lagos,Organic Search
8847,upgrade,2021-08-01,MAX,109,Male,25-34,Lagos,Organic Search
8848,new,2022-02-01,PRO,85,Male,35-44,Lagos,Organic Search
8848,churn,2022-05-01,PRO,85,Male,35-44,Lagos,Organic Search
8849,new,2021-11-01,PRO,75,Female,45-54,Abuja,Google Ads
8849,upgrade,2022-06-01,MAX,119,Female,45-54,Abuja,Google Ads
8850,new,2022-07-01,PRO,85,Male,18-24,Lagos,Organic Search
8851,new,2020-08-01,BASIC,33,Male,35-44,Enugu,Facebook
8851,churn,2020-12-01,BASIC,33,Male,35-44,Enugu,Facebook
8852,new,2022-11-01,BASIC,53,Female,18-24,Enugu,Google Ads
8853,new,2020-01-01,BASIC,33,Male,55-65,Portharcourt,Google Ads
8853,upgrade,2020-11-01,MAX,99,Male,55-65,Portharcourt,Google Ads
8854,new,2022-04-01,PRO,85,Male,18-24,Enugu,Google Ads
8855,new,2022-07-01,PRO,85,Male,35-44,Abuja,Google Ads
8855,downgrade,2022-09-01,BASIC,53,Male,35-44,Abuja,Google Ads
8856,new,2021-11-01,MAX,109,Female,35-44,Lagos,Facebook
8856,downgrade,2022-10-01,BASIC,53,Female,35-44,Lagos,Facebook
8857,new,2020-05-01,BASIC,33,Female,18-24,Abuja,Facebook
8857,churn,2021-02-01,BASIC,43,Female,18-24,Abuja,Facebook
8858,new,2022-10-01,PRO,85,Male,55-65,Lagos,Display
8859,new,2022-03-01,MAX,119,Female,45-54,Lagos,Unknown
8859,downgrade,2022-06-01,PRO,85,Female,45-54,Lagos,Unknown
8860,new,2020-07-01,PRO,65,Male,45-54,Lagos,Tv
8860,upgrade,2021-05-01,MAX,109,Male,45-54,Lagos,Tv
8861,new,2022-05-01,BASIC,53,Male,55-65,Lagos,Facebook
8862,new,2020-01-01,BASIC,33,Other,25-34,Portharcourt,Display
8862,upgrade,2022-11-01,PRO,85,Other,25-34,Portharcourt,Display
8863,new,2022-07-01,BASIC,53,Male,25-34,Enugu,Paid Search
8864,new,2022-01-01,BASIC,53,Female,25-34,Portharcourt,Facebook
8865,new,2022-02-01,PRO,85,Female,35-44,Portharcourt,Google Ads
8865,upgrade,2022-10-01,MAX,119,Female,35-44,Portharcourt,Google Ads
8866,new,2021-02-01,BASIC,43,Male,45-54,Enugu,Bing
8867,new,2021-11-01,PRO,75,Male,25-34,Lagos,Facebook
8867,downgrade,2022-10-01,BASIC,53,Male,25-34,Lagos,Facebook
8868,new,2022-08-01,PRO,85,Female,35-44,Lagos,Paid Search
8869,new,2020-07-01,PRO,65,Male,18-24,Enugu,Google Ads
8869,downgrade,2021-12-01,BASIC,43,Male,18-24,Enugu,Google Ads
8870,new,2021-05-01,PRO,75,Female,55-65,Enugu,Organic Search
8870,downgrade,2022-03-01,BASIC,53,Female,55-65,Enugu,Organic Search
8871,new,2021-03-01,MAX,109,Female,25-34,Portharcourt,Facebook
8871,downgrade,2021-12-01,BASIC,43,Female,25-34,Portharcourt,Facebook
8872,new,2022-07-01,PRO,85,Male,18-24,Lagos,Facebook
8873,new,2020-12-01,BASIC,33,Male,45-54,Enugu,Tv
8873,upgrade,2021-04-01,MAX,109,Male,45-54,Enugu,Tv
8874,new,2022-06-01,PRO,85,Female,55-65,Portharcourt,Facebook
8875,new,2022-09-01,PRO,85,Male,45-54,Lagos,Organic Search
8876,new,2021-12-01,PRO,75,Male,25-34,Enugu,Facebook
8876,downgrade,2022-01-01,BASIC,53,Male,25-34,Enugu,Facebook
8877,new,2022-03-01,MAX,119,Male,18-24,Portharcourt,Unknown
8877,downgrade,2022-06-01,BASIC,53,Male,18-24,Portharcourt,Unknown
8878,new,2022-05-01,BASIC,53,Female,18-24,Abuja,Google Ads
8879,new,2021-07-01,MAX,109,Female,45-54,Portharcourt,Google Ads
8879,downgrade,2022-08-01,PRO,85,Female,45-54,Portharcourt,Google Ads
8880,new,2020-12-01,MAX,99,Male,35-44,Lagos,Unknown
8880,downgrade,2021-01-01,BASIC,43,Male,35-44,Lagos,Unknown
8881,new,2021-12-01,MAX,109,Male,18-24,Lagos,Google Ads
8882,new,2020-03-01,BASIC,33,Male,18-24,Portharcourt,Facebook
8882,churn,2020-10-01,BASIC,33,Male,18-24,Portharcourt,Facebook
8883,new,2020-04-01,MAX,99,Female,18-24,Lagos,Paid Search
8883,downgrade,2020-05-01,PRO,65,Female,18-24,Lagos,Paid Search
8883,churn,2021-06-01,PRO,75,Female,18-24,Lagos,Paid Search
8884,new,2020-07-01,MAX,99,Female,45-54,Portharcourt,Facebook
8884,downgrade,2021-11-01,PRO,75,Female,45-54,Portharcourt,Facebook
8885,new,2021-12-01,BASIC,43,Female,18-24,Portharcourt,Facebook
8886,new,2022-10-01,BASIC,53,Male,35-44,Lagos,Organic Search
8887,new,2020-01-01,BASIC,33,Female,25-34,Abuja,Google Ads
8887,churn,2020-07-01,BASIC,33,Female,25-34,Abuja,Google Ads
8888,new,2021-12-01,PRO,75,Female,18-24,Portharcourt,Organic Search
8888,downgrade,2022-05-01,BASIC,53,Female,18-24,Portharcourt,Organic Search
8889,new,2021-02-01,PRO,75,Female,55-65,Abuja,Facebook
8889,upgrade,2022-11-01,MAX,119,Female,55-65,Abuja,Facebook
8890,new,2022-01-01,BASIC,53,Female,55-65,Lagos,Google Ads
8890,upgrade,2022-04-01,MAX,119,Female,55-65,Lagos,Google Ads
8890,churn,2022-07-01,MAX,119,Female,55-65,Lagos,Google Ads
8891,new,2020-02-01,BASIC,33,Female,18-24,Enugu,Google Ads
8891,upgrade,2020-07-01,PRO,65,Female,18-24,Enugu,Google Ads
8892,new,2021-05-01,MAX,109,Male,18-24,Lagos,Facebook
8892,downgrade,2022-04-01,PRO,85,Male,18-24,Lagos,Facebook
8893,new,2021-03-01,PRO,75,Male,55-65,Lagos,Paid Search
8893,downgrade,2021-06-01,BASIC,43,Male,55-65,Lagos,Paid Search
8894,new,2022-05-01,PRO,85,Male,25-34,Portharcourt,Organic Search
8894,downgrade,2022-09-01,BASIC,53,Male,25-34,Portharcourt,Organic Search
8895,new,2020-02-01,BASIC,33,Other,55-65,Portharcourt,Organic Search
8895,churn,2020-12-01,BASIC,33,Other,55-65,Portharcourt,Organic Search
8896,new,2021-09-01,PRO,75,Female,25-34,Portharcourt,Google Ads
8896,upgrade,2022-03-01,MAX,119,Female,25-34,Portharcourt,Google Ads
8896,churn,2022-08-01,PRO,85,Female,25-34,Portharcourt,Google Ads
8897,new,2022-06-01,BASIC,53,Female,18-24,Abuja,Unknown
8898,new,2020-03-01,BASIC,33,Female,25-34,Enugu,Google Ads
8898,upgrade,2020-07-01,MAX,99,Female,25-34,Enugu,Google Ads
8899,new,2022-11-01,PRO,85,Male,25-34,Lagos,Paid Search
8900,new,2021-07-01,MAX,109,Female,25-34,Abuja,Google Ads
8900,downgrade,2022-11-01,BASIC,53,Female,25-34,Abuja,Google Ads
8901,new,2022-11-01,BASIC,53,Female,25-34,Enugu,Google Ads
8902,new,2020-01-01,BASIC,33,Female,25-34,Abuja,Facebook
8902,churn,2020-09-01,BASIC,33,Female,25-34,Abuja,Facebook
8902,churn,2020-11-01,BASIC,33,Female,25-34,Abuja,Facebook
8903,new,2022-11-01,PRO,85,Female,18-24,Abuja,Organic Search
8904,new,2022-08-01,MAX,119,Female,35-44,Lagos,Organic Search
8905,new,2022-08-01,BASIC,53,Female,18-24,Lagos,Google Ads
8906,new,2020-08-01,MAX,99,Female,55-65,Enugu,Google Ads
8906,downgrade,2021-03-01,PRO,75,Female,55-65,Enugu,Google Ads
8907,new,2022-09-01,BASIC,53,Other,25-34,Portharcourt,Paid Search
8908,new,2020-09-01,BASIC,33,Male,18-24,Enugu,Paid Search
8908,upgrade,2021-05-01,MAX,109,Male,18-24,Enugu,Paid Search
8909,new,2022-11-01,PRO,85,Female,18-24,Portharcourt,Facebook
8910,new,2022-06-01,MAX,119,Male,35-44,Lagos,Google Ads
8911,new,2020-12-01,BASIC,33,Female,18-24,Abuja,Organic Search
8912,new,2020-04-01,BASIC,33,Female,25-34,Enugu,Organic Search
8912,upgrade,2020-10-01,PRO,65,Female,25-34,Enugu,Organic Search
8913,new,2020-03-01,BASIC,33,Female,35-44,Lagos,Google Ads
8914,new,2020-07-01,BASIC,33,Male,18-24,Portharcourt,Google Ads
8914,upgrade,2021-10-01,PRO,75,Male,18-24,Portharcourt,Google Ads
8915,new,2021-06-01,BASIC,43,Female,55-65,Lagos,Facebook
8916,new,2021-02-01,PRO,75,Other,45-54,Abuja,Facebook
8916,upgrade,2022-11-01,MAX,119,Other,45-54,Abuja,Facebook
8917,new,2022-03-01,PRO,85,Female,25-34,Lagos,Facebook
8918,new,2021-02-01,MAX,109,Female,18-24,Enugu,Facebook
8918,downgrade,2021-08-01,PRO,75,Female,18-24,Enugu,Facebook
8919,new,2020-05-01,BASIC,33,Female,18-24,Lagos,Facebook
8919,churn,2021-05-01,BASIC,43,Female,18-24,Lagos,Facebook
8920,new,2022-05-01,PRO,85,Male,45-54,Lagos,Unknown
8921,new,2021-07-01,MAX,109,Female,45-54,Lagos,Facebook
8921,churn,2022-01-01,MAX,119,Female,45-54,Lagos,Facebook
8922,new,2022-06-01,BASIC,53,Male,25-34,Lagos,Facebook
8923,new,2022-07-01,PRO,85,Female,25-34,Abuja,Facebook
8923,downgrade,2022-10-01,BASIC,53,Female,25-34,Abuja,Facebook
8924,new,2021-03-01,PRO,75,Female,25-34,Lagos,Unknown
8924,downgrade,2021-11-01,BASIC,43,Female,25-34,Lagos,Unknown
8925,new,2022-07-01,PRO,85,Female,25-34,Abuja,Facebook
8926,new,2021-12-01,BASIC,43,Female,25-34,Enugu,Google Ads
8926,upgrade,2022-08-01,PRO,85,Female,25-34,Enugu,Google Ads
8927,new,2022-05-01,PRO,85,Female,55-65,Lagos,Organic Search
8928,new,2020-08-01,MAX,99,Male,45-54,Lagos,Facebook
8928,downgrade,2021-07-01,BASIC,43,Male,45-54,Lagos,Facebook
8929,new,2020-08-01,MAX,99,Male,45-54,Abuja,Facebook
8929,downgrade,2022-03-01,BASIC,53,Male,45-54,Abuja,Facebook
8930,new,2020-11-01,PRO,65,Female,25-34,Abuja,Google Ads
8930,upgrade,2021-06-01,MAX,109,Female,25-34,Abuja,Google Ads
8931,new,2022-10-01,BASIC,53,Female,18-24,Enugu,Paid Search
8932,new,2022-11-01,PRO,85,Other,25-34,Abuja,Facebook
8933,new,2022-08-01,BASIC,53,Male,55-65,Abuja,Unknown
8934,new,2021-09-01,PRO,75,Other,25-34,Lagos,Facebook
8935,new,2021-03-01,BASIC,43,Female,18-24,Lagos,Tv
8935,upgrade,2022-07-01,PRO,85,Female,18-24,Lagos,Tv
8936,new,2020-09-01,PRO,65,Female,18-24,Lagos,Google Ads
8936,downgrade,2020-11-01,BASIC,33,Female,18-24,Lagos,Google Ads
8936,churn,2021-09-01,BASIC,43,Female,18-24,Lagos,Google Ads
8937,new,2021-09-01,PRO,75,Male,25-34,Abuja,Organic Search
8937,churn,2022-10-01,PRO,85,Male,25-34,Abuja,Organic Search
8938,new,2020-04-01,PRO,65,Female,25-34,Abuja,Facebook
8938,churn,2020-10-01,PRO,65,Female,25-34,Abuja,Facebook
8938,churn,2021-04-01,PRO,75,Female,25-34,Abuja,Facebook
8939,new,2021-03-01,BASIC,43,Male,45-54,Lagos,Facebook
8940,new,2020-03-01,BASIC,33,Male,25-34,Enugu,Facebook
8940,upgrade,2022-04-01,MAX,119,Male,25-34,Enugu,Facebook
8941,new,2021-05-01,PRO,75,Female,35-44,Portharcourt,Facebook
8941,downgrade,2022-06-01,BASIC,53,Female,35-44,Portharcourt,Facebook
8942,new,2022-05-01,BASIC,53,Male,18-24,Lagos,Unknown
